row_id,frase_original,frase_corregida,carousel_id,caption,post_tipo,carousel_order,carousel_caption,modo,background_color,output_file,fecha_generado,media_url,cloudinary_public_id,fecha_upload,instagram_media_id,instagram_creation_id,facebook_post_id,facebook_photo_id,fecha_publicado,estado_general,estado_render,estado_upload,estado_publish,lock_status,intentos,last_cycle_id,updated_at,hashtags,caption_status,error_step,error_message,likes,comments,saves,reach,views,engagement_rate,performance_score,fecha_metricas
206,"Ojalá se pudiera revisar el saldo del karma, pa’ saber si voy ganando o todavía debo.","Ojalá se pudiera revisar el saldo del karma, pa' saber si voy ganando o todavía debo.",car_d2f84a60,,carousel,7,"Colombia es sobrevivir…
tomar tinto y reírse para no llorar.",,#f6f1e8,ojala_se_pudiera_revisar_el_saldo_del_karma_pa_saber_si_voy__retro3d_1778541256735.png,2026-05-11T23:14:19.208Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778541265/mono_generator/ojala_se_pudiera_revisar_el_saldo_del_karma_pa_saber_si_voy__retro3d_1778541256735.png,mono_generator/ojala_se_pudiera_revisar_el_saldo_del_karma_pa_saber_si_voy__retro3d_1778541256735,2026-05-11T23:14:25.975Z,17888897571506237,17861864034687548,1097828466747607_122111121638734652,"[""122111120822734652"",""122111120870734652"",""122111121164734652"",""122111121206734652"",""122111121368734652"",""122111121548734652"",""122111121608734652""]",2026-05-11T23:15:51.258Z,published,done,done,done,free,,1778541235949,2026-05-11T23:15:51.258Z,#colombia #bogota #humorcolombiano #tinto #frases #parati #real #viral #calle,,,,6,0,1,50,143,0.14,0.18,2026-05-22T05:06:11-05:00
207,Mi versión enamorada hace todo lo que mi versión soltera critica,Mi versión enamorada hace todo lo que mi versión soltera critica,car_7ce04d18,,carousel,4,"No todo es lo que te hicieron…
también es lo que decides ser.",,#f4c400,mi_version_enamorada_hace_todo_lo_que_mi_version_soltera_cri_retro3d_1778108676570.png,2026-05-06T23:04:39.223Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778108691/mono_generator/mi_version_enamorada_hace_todo_lo_que_mi_version_soltera_cri_retro3d_1778108676570.png,mono_generator/mi_version_enamorada_hace_todo_lo_que_mi_version_soltera_cri_retro3d_1778108676570,2026-05-06T23:04:51.593Z,18006468317860071,17861064609687548,1097828466747607_122109854786734652,"[""122109854546734652"",""122109854582734652"",""122109854630734652"",""122109854672734652"",""122109854708734652"",""122109854750734652""]",2026-05-06T23:06:09.026Z,published,done,done,done,free,,1778108666678,2026-05-06T23:06:09.026Z,#reflexion #vida #crecimiento #colombia #frases #parati #real #mentalidad,,,,1,0,1,25,71,0.08,0.16,2026-05-22T05:06:11-05:00
208,"Reconcíliate con la idea de que nada es personal, todos actúan con base a lo que son","Reconcíliate con la idea de que nada es personal, todos actúan con base a lo que son.",car_7ce04d18,,carousel,2,"No todo es lo que te hicieron…
también es lo que decides ser.",,#f4c400,reconciliate_con_la_idea_de_que_nada_es_personal_todos_actua_retro3d_1778108673971.png,2026-05-06T23:04:36.448Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778108690/mono_generator/reconciliate_con_la_idea_de_que_nada_es_personal_todos_actua_retro3d_1778108673971.png,mono_generator/reconciliate_con_la_idea_de_que_nada_es_personal_todos_actua_retro3d_1778108673971,2026-05-06T23:04:50.751Z,18006468317860071,17861064609687548,1097828466747607_122109854786734652,"[""122109854546734652"",""122109854582734652"",""122109854630734652"",""122109854672734652"",""122109854708734652"",""122109854750734652""]",2026-05-06T23:06:09.026Z,published,done,done,done,free,,1778108666678,2026-05-06T23:06:09.026Z,#reflexion #vida #crecimiento #colombia #frases #parati #real #mentalidad,,,,1,0,1,25,71,0.08,0.16,2026-05-22T05:06:11-05:00
210,Uno cree que vive al límite manejando en Medellín hasta que llega a Bogotá: acá juegan Mario Kart en modo difícil.,Uno cree que vive al límite manejando en Medellín hasta que llega a Bogotá: acá juegan Mario Kart en modo difícil.,car_d2f84a60,,carousel,2,"Colombia es sobrevivir…
tomar tinto y reírse para no llorar.",,#f6f1e8,uno_cree_que_vive_al_limite_manejando_en_medellin_hasta_que__retro3d_1778541242763.png,2026-05-11T23:14:05.300Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778541261/mono_generator/uno_cree_que_vive_al_limite_manejando_en_medellin_hasta_que__retro3d_1778541242763.png,mono_generator/uno_cree_que_vive_al_limite_manejando_en_medellin_hasta_que__retro3d_1778541242763,2026-05-11T23:14:22.240Z,17888897571506237,17861864034687548,1097828466747607_122111121638734652,"[""122111120822734652"",""122111120870734652"",""122111121164734652"",""122111121206734652"",""122111121368734652"",""122111121548734652"",""122111121608734652""]",2026-05-11T23:15:51.258Z,published,done,done,done,free,,1778541235949,2026-05-11T23:15:51.258Z,#colombia #bogota #humorcolombiano #tinto #frases #parati #real #viral #calle,,,,6,0,1,50,143,0.14,0.18,2026-05-22T05:06:11-05:00
211,"Mientras uno viva en Colombia, uno debe tomar tinto lo que más pueda.","Mientras uno viva en Colombia, uno debe tomar tinto lo que más pueda.",car_d2f84a60,,carousel,3,"Colombia es sobrevivir…
tomar tinto y reírse para no llorar.",,#f6f1e8,mientras_uno_viva_en_colombia_uno_debe_tomar_tinto_lo_que_ma_retro3d_1778541245486.png,2026-05-11T23:14:07.928Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778541262/mono_generator/mientras_uno_viva_en_colombia_uno_debe_tomar_tinto_lo_que_ma_retro3d_1778541245486.png,mono_generator/mientras_uno_viva_en_colombia_uno_debe_tomar_tinto_lo_que_ma_retro3d_1778541245486,2026-05-11T23:14:22.844Z,17888897571506237,17861864034687548,1097828466747607_122111121638734652,"[""122111120822734652"",""122111120870734652"",""122111121164734652"",""122111121206734652"",""122111121368734652"",""122111121548734652"",""122111121608734652""]",2026-05-11T23:15:51.258Z,published,done,done,done,free,,1778541235949,2026-05-11T23:15:51.258Z,#colombia #bogota #humorcolombiano #tinto #frases #parati #real #viral #calle,,,,6,0,1,50,143,0.14,0.18,2026-05-22T05:06:11-05:00
212,Dime qué música escuchas cuando fumas y te diré quién eres.,Dime qué música escuchas cuando fumas y te diré quién eres.,,La música también delata demasiado.,single,,,,#0d0f14,dime_que_musica_escuchas_cuando_fumas_y_te_dire_quien_eres_retro3d_1777770517798.png,2026-05-03T01:08:39.535Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777770520/mono_generator/dime_que_musica_escuchas_cuando_fumas_y_te_dire_quien_eres_retro3d_1777770517798.png,mono_generator/dime_que_musica_escuchas_cuando_fumas_y_te_dire_quien_eres_retro3d_1777770517798,2026-05-03T01:08:41.341Z,18128099506587731,17860406589687548,1097828466747607_122108828132734652,122108828114734652,2026-05-03T01:08:58.280Z,published,done,done,done,free,,1777770515243,2026-05-03T01:08:58.280Z,#musica #humor #frases #colombia #parati #viral,,,,1,0,1,35,80,0.0571,0.1143,2026-05-22T05:06:11-05:00
213,Cuando estoy en un lío me pregunto qué haría Jesucristo… y desaparezco tres días.,Cuando estoy en un lío me pregunto qué haría Jesucristo… y desaparezco tres días.,,A veces desaparecer también es una forma de solucionar.,single,,,,#f4c400,cuando_estoy_en_un_lio_me_pregunto_que_haria_jesucristo_y_de_retro3d_1777777741008.png,2026-05-03T03:09:02.739Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777777743/mono_generator/cuando_estoy_en_un_lio_me_pregunto_que_haria_jesucristo_y_de_retro3d_1777777741008.png,mono_generator/cuando_estoy_en_un_lio_me_pregunto_que_haria_jesucristo_y_de_retro3d_1777777741008,2026-05-03T03:09:04.447Z,17895466191448710,17860420506687548,1097828466747607_122108863820734652,122108863796734652,2026-05-03T03:09:17.006Z,published,done,done,done,free,,1777777738665,2026-05-03T03:09:17.006Z,#humor #vida #frases #colombia #parati #real #viral,,,,2,0,0,36,60,0.0556,0.0556,2026-05-22T05:06:11-05:00
214,"Despierto, uso mi libre albedrío, soy la gota que rebosa el vaso, asumo las consecuencias de lo que hago, tiro la piedra y no escondo la mano. La vida es buena.","Despierto, uso mi libre albedrío, soy la gota que rebosa el vaso, asumo las consecuencias de lo que hago, tiro la piedra y no escondo la mano. La vida es buena.",car_7ce04d18,,carousel,5,"No todo es lo que te hicieron…
también es lo que decides ser.",,#f4c400,despierto_uso_mi_libre_albedrio_soy_la_gota_que_rebosa_el_va_retro3d_1778108679423.png,2026-05-06T23:04:42.116Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778108691/mono_generator/despierto_uso_mi_libre_albedrio_soy_la_gota_que_rebosa_el_va_retro3d_1778108679423.png,mono_generator/despierto_uso_mi_libre_albedrio_soy_la_gota_que_rebosa_el_va_retro3d_1778108679423,2026-05-06T23:04:52.240Z,18006468317860071,17861064609687548,1097828466747607_122109854786734652,"[""122109854546734652"",""122109854582734652"",""122109854630734652"",""122109854672734652"",""122109854708734652"",""122109854750734652""]",2026-05-06T23:06:09.026Z,published,done,done,done,free,,1778108666678,2026-05-06T23:06:09.026Z,#reflexion #vida #crecimiento #colombia #frases #parati #real #mentalidad,,,,1,0,1,25,71,0.08,0.16,2026-05-22T05:06:11-05:00
215,"Si te perdiste, no te busco, me ubico mejor","Si te perdiste, no te busco, me ubico mejor.",,No es perderse… es saber retirarse.,single,,,,#e53935,si_te_perdiste_no_te_busco_me_ubico_mejor_retro3d_1778029993042.png,2026-05-06T01:13:15.839Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778029997/mono_generator/si_te_perdiste_no_te_busco_me_ubico_mejor_retro3d_1778029993042.png,mono_generator/si_te_perdiste_no_te_busco_me_ubico_mejor_retro3d_1778029993042,2026-05-06T01:13:18.073Z,17993241590956974,17860921512687548,1097828466747607_122109635738734652,122109635708734652,2026-05-06T01:28:56.535Z,published,done,done,done,free,1,1778030925619,2026-05-06T01:28:56.535Z,#amorpropio #frases #colombia #parati #real,,,,1,0,0,28,57,0.0357,0.0357,2026-05-22T05:06:11-05:00
217,"No me convienes, pero me interesas","No me convienes, pero me interesas",car_d3a7f6e2,,carousel,1,"No era sano…
pero tampoco era fácil soltarlo.
Ahí es donde uno se enreda.",,#0d0f14,no_me_convienes_pero_me_interesas_retro3d_1778598117265.png,2026-05-12T15:02:00.422Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778598138/mono_generator/no_me_convienes_pero_me_interesas_retro3d_1778598117265.png,mono_generator/no_me_convienes_pero_me_interesas_retro3d_1778598117265,2026-05-12T15:02:19.258Z,18122111797730298,17861963586687548,1097828466747607_122111285582734652,"[""122111285222734652"",""122111285264734652"",""122111285312734652"",""122111285354734652"",""122111285432734652"",""122111285492734652"",""122111285540734652""]",2026-05-12T15:03:45.267Z,published,done,done,done,free,,1778598113129,2026-05-12T15:03:45.267Z,#amor #tusa #relaciones #emociones #colombia #frases #real #parati #sentimientos,,,,3,0,0,35,99,0.0857,0.0857,2026-05-22T05:06:11-05:00
218,"De todo lo que publico, lo único real es qué soy fiel.","De todo lo que publico, lo único real es que soy fiel.",car_7ce04d18,,carousel,6,"No todo es lo que te hicieron…
también es lo que decides ser.",,#f4c400,de_todo_lo_que_publico_lo_unico_real_es_que_soy_fiel_retro3d_1778108682319.png,2026-05-06T23:04:45.026Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778108692/mono_generator/de_todo_lo_que_publico_lo_unico_real_es_que_soy_fiel_retro3d_1778108682319.png,mono_generator/de_todo_lo_que_publico_lo_unico_real_es_que_soy_fiel_retro3d_1778108682319,2026-05-06T23:04:52.870Z,18006468317860071,17861064609687548,1097828466747607_122109854786734652,"[""122109854546734652"",""122109854582734652"",""122109854630734652"",""122109854672734652"",""122109854708734652"",""122109854750734652""]",2026-05-06T23:06:09.026Z,published,done,done,done,free,,1778108666678,2026-05-06T23:06:09.026Z,#reflexion #vida #crecimiento #colombia #frases #parati #real #mentalidad,,,,1,0,1,25,71,0.08,0.16,2026-05-22T05:06:11-05:00
219,"El sexo es rico, sí… pero el unboxing de calzones es otro nivel.","El sexo es rico, sí… pero el unboxing de calzones es otro nivel.",,Hay placeres que la gente no está lista para aceptar.,single,,,,#3d5afe,el_sexo_es_rico_si_pero_el_unboxing_de_calzones_es_otro_nive_retro3d_1777806560194.png,2026-05-03T11:09:21.967Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777806563/mono_generator/el_sexo_es_rico_si_pero_el_unboxing_de_calzones_es_otro_nive_retro3d_1777806560194.png,mono_generator/el_sexo_es_rico_si_pero_el_unboxing_de_calzones_es_otro_nive_retro3d_1777806560194,2026-05-03T11:09:23.789Z,18103171423777735,17860477542687548,1097828466747607_122108953190734652,122108953172734652,2026-05-03T11:09:45.555Z,published,done,done,done,free,,1777806557526,2026-05-03T11:09:45.555Z,#humor #unboxing #frases #colombia #parati #viral,,,,6,0,1,53,100,0.1321,0.1698,2026-05-22T05:06:11-05:00
220,No les pasa que compran ropa nueva y luego se la ponen muy seguido y dicen alaverga pues qué me ponía antes de comprar esto??????,"No les pasa que compran ropa nueva y luego se la ponen muy seguido y dicen ay, pues qué me ponía antes de comprar esto?",,Comprar ropa nueva también es preguntarse quién era uno antes.,single,,,,#3d5afe,no_les_pasa_que_compran_ropa_nueva_y_luego_se_la_ponen_muy_s_retro3d_1777605047032.png,2026-05-01T03:10:49.599Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777605050/mono_generator/no_les_pasa_que_compran_ropa_nueva_y_luego_se_la_ponen_muy_s_retro3d_1777605047032.png,mono_generator/no_les_pasa_que_compran_ropa_nueva_y_luego_se_la_ponen_muy_s_retro3d_1777605047032,2026-05-01T03:10:51.677Z,18128137816574002,17860071573687548,1097828466747607_122108338058734652,122108338040734652,2026-05-01T03:11:08.975Z,published,done,done,done,free,,1777605042439,2026-05-01T03:11:08.975Z,#humor #vidaadulta #ropa #frases #colombia #parati #viral,,,,1,0,0,32,54,0.0313,0.0313,2026-05-22T05:06:11-05:00
221,"Me quiero enamorar, pero manejo un nivel de desconfianza preocupante.","Me quiero enamorar, pero manejo un nivel de desconfianza preocupante.",car_6d28b0e5,,carousel,3,"Soltera sí…
pero no desesperada.
Una cosa es querer amor y otra aceptar cualquier problema.",,#e53935,me_quiero_enamorar_pero_manejo_un_nivel_de_desconfianza_preo_retro3d_1777993652564.png,2026-05-05T15:07:35.587Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777993674/mono_generator/me_quiero_enamorar_pero_manejo_un_nivel_de_desconfianza_preo_retro3d_1777993652564.png,mono_generator/me_quiero_enamorar_pero_manejo_un_nivel_de_desconfianza_preo_retro3d_1777993652564,2026-05-05T15:07:55.467Z,18108563002901617,17860857186687548,1097828466747607_122109537176734652,"[""122109536876734652"",""122109536918734652"",""122109536966734652"",""122109537014734652"",""122109537056734652"",""122109537098734652"",""122109537134734652""]",2026-05-05T15:09:11.734Z,published,done,done,done,free,,1777993641213,2026-05-05T15:09:11.734Z,#solteria #amorpropio #relaciones #colombia #frases #parati #humor #real #viral,,,,5,0,1,31,109,0.1935,0.2581,2026-05-22T05:06:11-05:00
222,"No te busco, pero si apareces me daño","No te busco, pero si apareces me daño",car_d3a7f6e2,,carousel,2,"No era sano…
pero tampoco era fácil soltarlo.
Ahí es donde uno se enreda.",,#0d0f14,no_te_busco_pero_si_apareces_me_dano_retro3d_1778598120603.png,2026-05-12T15:02:03.183Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778598139/mono_generator/no_te_busco_pero_si_apareces_me_dano_retro3d_1778598120603.png,mono_generator/no_te_busco_pero_si_apareces_me_dano_retro3d_1778598120603,2026-05-12T15:02:20.448Z,18122111797730298,17861963586687548,1097828466747607_122111285582734652,"[""122111285222734652"",""122111285264734652"",""122111285312734652"",""122111285354734652"",""122111285432734652"",""122111285492734652"",""122111285540734652""]",2026-05-12T15:03:45.267Z,published,done,done,done,free,,1778598113129,2026-05-12T15:03:45.267Z,#amor #tusa #relaciones #emociones #colombia #frases #real #parati #sentimientos,,,,3,0,0,35,99,0.0857,0.0857,2026-05-22T05:06:11-05:00
224,Nunca me di cuenta lo bien que me criaron mis padres hasta que conocí a varias personas,Nunca me di cuenta lo bien que me criaron mis padres hasta que conocí a varias personas,car_0c69d5fb,,carousel,6,"La soledad deja de pesar…
cuando entiendes quién sí suma.",,#f4c400,nunca_me_di_cuenta_lo_bien_que_me_criaron_mis_padres_hasta_q_retro3d_1777561538220.png,2026-04-30T15:05:40.248Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777561549/mono_generator/nunca_me_di_cuenta_lo_bien_que_me_criaron_mis_padres_hasta_q_retro3d_1777561538220.png,mono_generator/nunca_me_di_cuenta_lo_bien_que_me_criaron_mis_padres_hasta_q_retro3d_1777561538220,2026-04-30T15:05:49.906Z,18581292778045410,17859989745687548,1097828466747607_122108194838734652,"[""122108194484734652"",""122108194562734652"",""122108194628734652"",""122108194682734652"",""122108194730734652"",""122108194784734652""]",2026-04-30T15:07:15.640Z,published,done,done,done,free,,1777561516658,2026-04-30T15:07:15.640Z,#soledad #madurez #amistad #colombia #frases #parati #real #vida #reflexion,,,,1,0,0,19,61,0.0526,0.0526,2026-05-22T05:06:11-05:00
225,La urgencia femenina de querer tener la autoestima de un feo hombre heterosexual.,La urgencia femenina de querer tener la autoestima de un feo hombre heterosexual,,El estándar no es alto… es lógico.,single,,,,#3d5afe,la_urgencia_femenina_de_querer_tener_la_autoestima_de_un_feo_retro3d_1777842774599.png,2026-05-03T21:12:56.378Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777842777/mono_generator/la_urgencia_femenina_de_querer_tener_la_autoestima_de_un_feo_retro3d_1777842774599.png,mono_generator/la_urgencia_femenina_de_querer_tener_la_autoestima_de_un_feo_retro3d_1777842774599,2026-05-03T21:12:58.016Z,18014685464814745,17860564197687548,1097828466747607_122109058994734652,122109058976734652,2026-05-03T21:13:20.709Z,published,done,done,done,free,,1777842772030,2026-05-03T21:13:20.709Z,#amorpropio #relaciones #frases #colombia #parati #real,,,,3,0,0,53,101,0.0566,0.0566,2026-05-22T05:06:11-05:00
226,"No te pienso tanto, pero cuando te pienso me descuido","No te pienso tanto, pero cuando te pienso me descuido",car_d3a7f6e2,,carousel,3,"No era sano…
pero tampoco era fácil soltarlo.
Ahí es donde uno se enreda.",,#0d0f14,no_te_pienso_tanto_pero_cuando_te_pienso_me_descuido_retro3d_1778598123335.png,2026-05-12T15:02:05.772Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778598140/mono_generator/no_te_pienso_tanto_pero_cuando_te_pienso_me_descuido_retro3d_1778598123335.png,mono_generator/no_te_pienso_tanto_pero_cuando_te_pienso_me_descuido_retro3d_1778598123335,2026-05-12T15:02:21.300Z,18122111797730298,17861963586687548,1097828466747607_122111285582734652,"[""122111285222734652"",""122111285264734652"",""122111285312734652"",""122111285354734652"",""122111285432734652"",""122111285492734652"",""122111285540734652""]",2026-05-12T15:03:45.267Z,published,done,done,done,free,,1778598113129,2026-05-12T15:03:45.267Z,#amor #tusa #relaciones #emociones #colombia #frases #real #parati #sentimientos,,,,3,0,0,35,99,0.0857,0.0857,2026-05-22T05:06:11-05:00
227,"No olviden que sus traumas no son permisos para herir a otros. Dejen de justificar su inmadurez emocional para dañar y elijan la empatía. No sean basura, sean seres humanos decentes. Malditos trastornados, pero con potencial para mejorar. Tengan un bonito día.","No olviden que sus traumas no son permisos para herir a otros. Dejen de justificar su inmadurez emocional para dañar y elijan la empatía. No sean basura, sean seres humanos decentes. Malditos trastornados, pero con potencial para mejorar. Tengan un bonito día.",car_7ce04d18,,carousel,1,"No todo es lo que te hicieron…
también es lo que decides ser.",,#f4c400,no_olviden_que_sus_traumas_no_son_permisos_para_herir_a_otro_retro3d_1778108670838.png,2026-05-06T23:04:33.775Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778108689/mono_generator/no_olviden_que_sus_traumas_no_son_permisos_para_herir_a_otro_retro3d_1778108670838.png,mono_generator/no_olviden_que_sus_traumas_no_son_permisos_para_herir_a_otro_retro3d_1778108670838,2026-05-06T23:04:50.102Z,18006468317860071,17861064609687548,1097828466747607_122109854786734652,"[""122109854546734652"",""122109854582734652"",""122109854630734652"",""122109854672734652"",""122109854708734652"",""122109854750734652""]",2026-05-06T23:06:09.026Z,published,done,done,done,free,,1778108666678,2026-05-06T23:06:09.026Z,#reflexion #vida #crecimiento #colombia #frases #parati #real #mentalidad,,,,1,0,1,25,71,0.08,0.16,2026-05-22T05:06:11-05:00
228,"No te quiero bien, te quiero cerca","No te quiero bien, te quiero cerca",car_d3a7f6e2,,carousel,4,"No era sano…
pero tampoco era fácil soltarlo.
Ahí es donde uno se enreda.",,#0d0f14,no_te_quiero_bien_te_quiero_cerca_retro3d_1778598126087.png,2026-05-12T15:02:08.561Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778598141/mono_generator/no_te_quiero_bien_te_quiero_cerca_retro3d_1778598126087.png,mono_generator/no_te_quiero_bien_te_quiero_cerca_retro3d_1778598126087,2026-05-12T15:02:22.443Z,18122111797730298,17861963586687548,1097828466747607_122111285582734652,"[""122111285222734652"",""122111285264734652"",""122111285312734652"",""122111285354734652"",""122111285432734652"",""122111285492734652"",""122111285540734652""]",2026-05-12T15:03:45.267Z,published,done,done,done,free,,1778598113129,2026-05-12T15:03:45.267Z,#amor #tusa #relaciones #emociones #colombia #frases #real #parati #sentimientos,,,,3,0,0,35,99,0.0857,0.0857,2026-05-22T05:06:11-05:00
229,Quiero quitarme la duda pero no quiero tocar el tema,Quiero quitarme la duda pero no quiero tocar el tema.,car_d3a7f6e2,,carousel,5,"No era sano…
pero tampoco era fácil soltarlo.
Ahí es donde uno se enreda.",,#0d0f14,quiero_quitarme_la_duda_pero_no_quiero_tocar_el_tema_retro3d_1778598128733.png,2026-05-12T15:02:11.121Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778598142/mono_generator/quiero_quitarme_la_duda_pero_no_quiero_tocar_el_tema_retro3d_1778598128733.png,mono_generator/quiero_quitarme_la_duda_pero_no_quiero_tocar_el_tema_retro3d_1778598128733,2026-05-12T15:02:23.242Z,18122111797730298,17861963586687548,1097828466747607_122111285582734652,"[""122111285222734652"",""122111285264734652"",""122111285312734652"",""122111285354734652"",""122111285432734652"",""122111285492734652"",""122111285540734652""]",2026-05-12T15:03:45.267Z,published,done,done,done,free,,1778598113129,2026-05-12T15:03:45.267Z,#amor #tusa #relaciones #emociones #colombia #frases #real #parati #sentimientos,,,,3,0,0,35,99,0.0857,0.0857,2026-05-22T05:06:11-05:00
230,El bobo se estresa y el sabio se parcha definitivamente.,El bobo se estresa y el sabio se parcha definitivamente.,,El estrés es opcional… la pereza no.,single,,,,#e53935,el_bobo_se_estresa_y_el_sabio_se_parcha_definitivamente_retro3d_1777813788286.png,2026-05-03T13:09:50.031Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777813791/mono_generator/el_bobo_se_estresa_y_el_sabio_se_parcha_definitivamente_retro3d_1777813788286.png,mono_generator/el_bobo_se_estresa_y_el_sabio_se_parcha_definitivamente_retro3d_1777813788286,2026-05-03T13:09:51.713Z,18180958180384224,17860495329687548,1097828466747607_122108974706734652,122108974688734652,2026-05-03T13:10:08.789Z,published,done,done,done,free,,1777813785940,2026-05-03T13:10:08.789Z,#humor #vida #colombia #frases #parati #real,,,,2,0,0,26,50,0.0769,0.0769,2026-05-22T05:06:11-05:00
231,"Le pedí un consejo al mecánico y me dijo ""hasta la tuerca más apretada afloja si la calienta bien""","Le pedí un consejo al mecánico y me dijo ""hasta la tuerca más apretada afloja si la calienta bien"".",,La sabiduría popular viene de donde menos uno espera.,single,,,,#e53935,le_pedi_un_consejo_al_mecanico_y_me_dijo_hasta_la_tuerca_mas_retro3d_1777576065316.png,2026-04-30T19:07:47.767Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777576069/mono_generator/le_pedi_un_consejo_al_mecanico_y_me_dijo_hasta_la_tuerca_mas_retro3d_1777576065316.png,mono_generator/le_pedi_un_consejo_al_mecanico_y_me_dijo_hasta_la_tuerca_mas_retro3d_1777576065316,2026-04-30T19:07:49.636Z,18323335405250317,17860023597687548,1097828466747607_122108273150734652,122108273108734652,2026-04-30T19:08:08.965Z,published,done,done,done,free,,1777576061493,2026-04-30T19:08:08.965Z,#humor #doblesentido #frases #colombia #parati #viral,,,,2,0,0,30,75,0.0667,0.0667,2026-05-22T05:06:11-05:00
232,"Amor para los buenos y qk para los malos… pero como ya no hay buenos, qk para todos.","Amor para los buenos y qk para los malos… pero como ya no hay buenos, qk para todos.",,Amor selectivo… distribución democrática.,single,,,,#3d5afe,amor_para_los_buenos_y_qk_para_los_malos_pero_como_ya_no_hay_retro3d_1778115975410.png,2026-05-07T01:06:18.189Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778115980/mono_generator/amor_para_los_buenos_y_qk_para_los_malos_pero_como_ya_no_hay_retro3d_1778115975410.png,mono_generator/amor_para_los_buenos_y_qk_para_los_malos_pero_como_ya_no_hay_retro3d_1778115975410,2026-05-07T01:06:20.639Z,18094213201924928,17861073174687548,1097828466747607_122109864824734652,122109864806734652,2026-05-07T01:06:40.634Z,published,done,done,done,free,,1778115971318,2026-05-07T01:06:40.634Z,#humor #frases #colombia #parati #real,,,,0,0,0,29,56,0,0,2026-05-22T05:06:11-05:00
233,Se me antoja algo que ya no me habla,Se me antoja algo que ya no me habla,car_d3a7f6e2,,carousel,6,"No era sano…
pero tampoco era fácil soltarlo.
Ahí es donde uno se enreda.",,#0d0f14,se_me_antoja_algo_que_ya_no_me_habla_retro3d_1778598131280.png,2026-05-12T15:02:13.768Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778598143/mono_generator/se_me_antoja_algo_que_ya_no_me_habla_retro3d_1778598131280.png,mono_generator/se_me_antoja_algo_que_ya_no_me_habla_retro3d_1778598131280,2026-05-12T15:02:24.089Z,18122111797730298,17861963586687548,1097828466747607_122111285582734652,"[""122111285222734652"",""122111285264734652"",""122111285312734652"",""122111285354734652"",""122111285432734652"",""122111285492734652"",""122111285540734652""]",2026-05-12T15:03:45.267Z,published,done,done,done,free,,1778598113129,2026-05-12T15:03:45.267Z,#amor #tusa #relaciones #emociones #colombia #frases #real #parati #sentimientos,,,,3,0,0,35,99,0.0857,0.0857,2026-05-22T05:06:11-05:00
234,Mañana a chambear otra vez porque lo único que tengo a mi nombre es mi acta de nacimiento,Mañana a trabajar otra vez porque lo único que tengo a mi nombre es mi acta de nacimiento,car_aa71c9d0,,carousel,7,"Uno no es pobre…
uno está en proceso.
Pero qué proceso tan largo, gonorrea.",,#e53935,manana_a_trabajar_otra_vez_porque_lo_unico_que_tengo_a_mi_no_retro3d_1778368487754.png,2026-05-09T23:14:50.322Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778368495/mono_generator/manana_a_trabajar_otra_vez_porque_lo_unico_que_tengo_a_mi_no_retro3d_1778368487754.png,mono_generator/manana_a_trabajar_otra_vez_porque_lo_unico_que_tengo_a_mi_no_retro3d_1778368487754,2026-05-09T23:14:56.353Z,17887062693483769,17861526804687548,1097828466747607_122110678454734652,"[""122110678154734652"",""122110678196734652"",""122110678244734652"",""122110678286734652"",""122110678334734652"",""122110678376734652"",""122110678418734652""]",2026-05-09T23:16:26.067Z,published,done,done,done,free,,1778368467160,2026-05-09T23:16:26.067Z,#plata #trabajo #colombia #vidaadulta #frases #parati #real #humor,,,,3,0,0,42,138,0.0714,0.0714,2026-05-22T05:06:11-05:00
